Keuwl Accelerometer Data File
2023-07-29 16:03:40

Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
131.4872284,0.428315,-1.594816,11.126027,11.247906,8.442246,285.033020
131.5062561,0.425324,-1.520041,10.798809,10.913556,8.315857,285.632202
131.5252686,0.413360,-1.476372,10.529017,10.640054,8.284701,285.641388
131.5442810,0.438485,-1.502693,10.486546,10.602736,8.490054,286.267212
131.5632935,0.470190,-1.526023,10.645070,10.764170,8.531083,287.124817
131.5823059,0.507278,-1.530210,10.848459,10.967587,8.452429,288.340820
131.6013184,0.497707,-1.491925,10.970493,11.082656,8.158440,288.448730
131.6203308,0.559322,-1.475175,10.896914,11.010528,8.237998,290.764557
131.6393433,0.651446,-1.449452,10.753345,10.870130,8.406278,294.201202
131.6583557,0.742971,-1.461416,10.743176,10.867546,8.676520,296.948395
131.6773834,0.808774,-1.484746,10.714461,10.847040,8.967318,298.578094
131.6963959,0.916451,-1.547558,10.613963,10.765269,9.617523,300.633667
131.7154083,0.901496,-1.593620,10.418350,10.578012,9.967465,299.496429
131.7344208,0.852443,-1.696511,10.173085,10.348742,10.571663,296.678070
131.7534332,0.766900,-1.741377,10.043873,10.222520,10.727320,293.768616
131.7724457,0.614357,-1.740180,10.172487,10.338528,10.282486,289.445190
131.7914734,0.476770,-1.692324,10.429117,10.576283,9.569264,285.733856
131.8104858,0.253041,-1.642673,10.648659,10.777585,8.871193,278.757141
131.8294983,0.085543,-1.562513,10.658829,10.773087,8.352095,273.133667
131.8485107,0.049651,-1.460818,10.394422,10.496688,8.004447,271.946655
131.8675232,0.090329,-1.476372,9.994821,10.103676,8.418089,273.501160
131.8865356,0.045464,-1.482354,9.619745,9.733393,8.764122,271.756714
131.9055481,0.104686,-1.543969,9.477372,9.602884,9.273706,273.878906
131.9245605,0.144766,-1.611566,9.608977,9.744257,9.558351,275.133057
131.9435730,0.128016,-1.652244,9.987043,10.123603,9.421518,274.430420
131.9625854,0.110668,-1.666601,10.391431,10.524811,9.131358,273.799072
131.9815979,0.154337,-1.604986,10.477572,10.600911,8.748575,275.492737
132.0006256,0.175274,-1.493720,10.120443,10.231583,8.452661,276.692535
132.0196381,0.224925,-1.465006,9.669396,9.782334,8.714741,278.728577
132.0386505,0.287737,-1.503291,9.388240,9.512188,9.259561,280.835632
132.0576630,0.327219,-1.584647,9.258429,9.398759,9.913339,281.667206
132.0766754,0.372084,-1.618744,9.499506,9.643620,9.917722,282.945129
132.0956879,0.363709,-1.652244,10.004990,10.147020,9.597695,282.414551
132.1147003,0.363111,-1.659423,10.255638,10.395367,9.404772,282.342773
132.1337280,0.345763,-1.621137,10.211968,10.345624,9.219809,282.039886
132.1527405,0.334995,-1.564308,9.981061,10.108455,9.105973,282.087280
132.1717529,0.320638,-1.540978,9.669994,9.797256,9.244947,281.754089
132.1907654,0.313460,-1.566102,9.540782,9.673544,9.503405,281.318359
132.2097778,0.330210,-1.576272,9.674780,9.807907,9.450951,281.831665
132.2287903,0.305085,-1.559522,9.916455,10.042971,9.104053,281.068817
132.2478180,0.281157,-1.577468,10.145568,10.271319,8.974808,280.105865
132.2668304,0.281157,-1.603789,10.176077,10.305520,9.090704,279.943359
132.2858429,0.293719,-1.609173,10.000204,10.133104,9.289777,280.344208
132.3048553,0.311665,-1.579861,9.845867,9.976683,9.288592,281.159668
132.3238678,0.314058,-1.594218,9.832108,9.965466,9.383912,281.144470
132.3428802,0.327817,-1.598405,9.900304,10.033861,9.358808,281.590057
132.3618927,0.340977,-1.598405,10.052846,10.184835,9.234227,282.042023
132.3809052,0.363111,-1.532603,10.254441,10.374695,8.732101,283.328979
132.3999176,0.387039,-1.552942,10.296914,10.420550,8.834778,283.994690
132.4189301,0.387039,-1.558924,10.212567,10.338113,8.938373,283.943085
132.4379425,0.370888,-1.582254,10.138390,10.267815,9.106793,283.192200
132.4569550,0.311665,-1.614557,10.042677,10.176409,9.298954,280.925690
132.4759674,0.256032,-1.610370,9.964312,10.096848,9.293712,279.033813
132.4949951,0.235693,-1.622334,10.005588,10.138999,9.304955,278.266113
132.5140076,0.186042,-1.643271,10.050453,10.185606,9.344116,276.459198
132.5330200,0.125025,-1.652244,10.025329,10.161337,9.384917,274.327301
132.5520325,0.062213,-1.647458,9.983455,10.118664,9.376998,272.162659
132.5710449,0.019143,-1.635494,9.910473,10.044535,9.371505,270.670593
132.5900574,-0.006580,-1.597807,9.841082,9.969951,9.222196,269.764038
132.6090851,0.004786,-1.515853,9.863813,9.979611,8.736802,270.180878
132.6280975,0.037687,-1.456631,9.918250,10.024714,8.357712,271.482056
132.6471100,0.180658,-1.465604,9.956535,10.065448,8.436313,277.027130
132.6661224,0.284148,-1.491925,9.946963,10.062240,8.681115,280.783234
132.6851349,0.336790,-1.519442,9.832706,9.955112,8.994162,282.497742
132.7041473,0.412762,-1.521237,9.693324,9.820645,9.236100,285.180756
132.7231598,0.423530,-1.587040,9.615558,9.754846,9.693978,284.942169
132.7421875,0.449851,-1.597209,9.617352,9.759453,9.789283,285.729767
132.7612000,0.455833,-1.570888,9.759726,9.895844,9.514113,286.181427
132.7802124,0.485145,-1.571486,9.901500,10.037163,9.430902,287.156342
132.7992249,0.533599,-1.534397,9.904491,10.036835,9.314687,289.175537
132.8182373,0.534796,-1.514657,9.850055,9.980168,9.261959,289.447144
132.8372498,0.545564,-1.549353,9.838090,9.974275,9.478863,289.398376
132.8562622,0.505484,-1.548754,9.977472,10.109605,9.273622,288.075684
132.8752747,0.449252,-1.543371,10.237094,10.362525,8.923722,286.229492
132.8942871,0.358325,-1.508076,10.349556,10.464990,8.517928,283.365875
132.9132996,0.300897,-1.512862,10.186246,10.302373,8.610827,281.248932
132.9323120,0.277567,-1.524826,9.820144,9.941698,8.968829,280.316711
132.9513245,0.249452,-1.521237,9.430114,9.555284,9.284127,279.312469
132.9703522,0.167498,-1.553540,9.256036,9.386999,9.581972,276.153687
132.9893646,0.065204,-1.589432,9.500104,9.632368,9.505845,272.349182
133.0083771,0.086740,-1.752743,9.934402,10.088209,10.017810,272.833160
133.0273895,0.002991,-1.679163,10.328021,10.463634,9.234568,270.102051
133.0464020,-0.025125,-1.596013,10.546964,10.667068,8.606013,269.098114
133.0654144,-0.025125,-1.537987,10.363914,10.477440,8.442106,269.064087
133.0844421,0.042473,-1.461416,9.902099,10.009451,8.398986,271.664703
133.1034546,0.150150,-1.482952,9.538987,9.654738,8.881064,275.781525
133.1224670,0.267398,-1.543371,9.370294,9.500310,9.489950,279.829254
133.1414795,0.342174,-1.581656,9.505488,9.642252,9.661576,282.207184
133.1604919,0.405583,-1.604986,9.795618,9.934516,9.592225,284.181854
133.1795044,0.443270,-1.547558,9.984651,10.113588,9.158776,285.983429
133.1985168,0.478565,-1.439881,10.023534,10.137727,8.607862,288.384949
133.2175293,0.519243,-1.405185,9.879965,9.992890,8.621792,290.280212
133.2365417,0.592822,-1.402792,9.671789,9.790954,8.948280,292.908997
133.2555695,0.635294,-1.442872,9.602996,9.731547,9.323186,293.763824
133.2745819,0.613161,-1.537987,9.679565,9.820150,9.706606,291.736053
133.2935944,0.585045,-1.591825,9.817751,9.963153,9.800625,290.179932
133.3126068,0.524028,-1.606182,9.976275,10.118324,9.611941,288.069275
133.3316193,0.499502,-1.585245,9.959526,10.097260,9.474403,287.489349
133.3506317,0.418744,-1.567897,9.821341,9.954515,9.382613,284.953186
133.3696442,0.364307,-1.595415,9.690333,9.827544,9.585522,282.862762
133.3886566,0.302094,-1.604986,9.671789,9.808707,9.584476,280.659607
133.4076691,0.228515,-1.628316,9.786645,9.923812,9.537288,277.988617
133.4266815,0.179462,-1.591227,9.957731,10.085664,9.135575,276.434753
133.4457092,0.136391,-1.539781,10.094122,10.211799,8.706623,275.061951
133.4647217,0.130409,-1.494916,10.088738,10.199727,8.460138,274.985565
133.4837341,0.142971,-1.451247,9.971490,10.077558,8.320177,275.626404
133.5027466,0.155533,-1.436292,9.847063,9.952477,8.346498,276.180389
133.5217590,0.187837,-1.481755,9.796216,9.909427,8.669047,277.224640
133.5407715,0.201595,-1.520041,9.812367,9.931451,8.881617,277.554749
133.5597992,0.218943,-1.572084,9.883554,10.010196,9.123565,277.928558
133.5788116,0.259621,-1.595415,9.966704,10.096928,9.212026,279.242706
133.5978241,0.301496,-1.594816,9.952348,10.083827,9.262468,280.705261
133.6168365,0.360718,-1.584049,9.835099,9.968375,9.379639,282.828583
133.6358490,0.419342,-1.555933,9.740582,9.872979,9.393751,285.083496
133.6548615,0.467797,-1.541576,9.693923,9.826873,9.435486,286.880615
133.6738739,0.524626,-1.520639,9.674182,9.807007,9.440629,289.034637
133.6928864,0.485743,-1.536790,9.834501,9.965695,9.307193,287.540497
133.7118988,0.489930,-1.514657,9.882956,10.010346,9.150469,287.924316
133.7309113,0.477368,-1.496711,9.862617,9.986953,9.050477,287.689819
133.7499237,0.421735,-1.478166,9.729217,9.849898,8.978157,285.923950
133.7689514,0.409173,-1.473979,9.582058,9.703395,9.070385,285.514526
133.7879639,0.388834,-1.477568,9.569496,9.690700,9.071339,284.743561
133.8069763,0.400200,-1.539183,9.710074,9.839451,9.301575,284.574646
133.8259888,0.422931,-1.567299,9.927223,10.059078,9.287153,285.101410
133.8450012,0.403789,-1.587638,10.072587,10.204932,9.237547,284.269653
133.8640137,0.386441,-1.559522,10.086346,10.213511,9.050803,283.917236
133.8830261,0.355932,-1.526023,9.997213,10.119274,8.908165,283.129059
133.9020386,0.361316,-1.509871,9.880563,10.001789,8.929708,283.457947
133.9210663,0.361914,-1.488934,9.747163,9.866868,8.933975,283.661896
133.9400787,0.359522,-1.527817,9.662218,9.788868,9.226626,283.241760
133.9590912,0.360718,-1.539781,9.674182,9.802593,9.284190,283.184662
133.9781036,0.393021,-1.501496,9.670592,9.794352,9.117942,284.668243
133.9971161,0.352343,-1.521835,9.857233,9.980239,9.004859,283.035736
134.0161285,0.360120,-1.501496,10.031311,10.149452,8.750618,283.487091
134.0351563,0.397807,-1.508675,10.088738,10.208673,8.791245,284.771515
134.0541687,0.408574,-1.502693,10.060024,10.179838,8.799286,285.210724
134.0731812,0.418146,-1.546362,9.939785,10.068039,9.155085,285.131256
134.0921936,0.430708,-1.522433,9.741181,9.868836,9.225561,285.796600
134.1112061,0.466600,-1.528415,9.613763,9.745676,9.437715,286.976593
134.1302185,0.525225,-1.561317,9.638289,9.778047,9.698784,288.592865
134.1492310,0.570688,-1.575076,9.698111,9.841743,9.800685,289.916687
134.1682434,0.537189,-1.536192,9.866804,10.000114,9.365924,289.274139
134.1872559,0.503689,-1.514657,9.963714,10.090762,9.101592,288.394196
134.2062683,0.507278,-1.499702,9.920643,10.046173,9.067027,288.688263
134.2252808,0.500698,-1.456033,9.786046,9.906433,8.941493,288.976990
134.2442932,0.472582,-1.441077,9.705289,9.823069,8.881462,288.156219
134.2633057,0.466600,-1.442274,9.643674,9.762085,8.933096,287.927277
134.2823334,0.471984,-1.472782,9.589237,9.713152,9.161822,287.769165
134.3013458,0.490529,-1.493121,9.619745,9.747283,9.278749,288.186676
134.3203583,0.565304,-1.534397,9.717851,9.854469,9.551663,290.224854
134.3393707,0.608973,-1.526621,9.755538,9.893025,9.563326,291.747192
134.3583832,0.610768,-1.555335,9.845867,9.986651,9.632006,291.439545
134.3773956,0.593420,-1.539183,9.824331,9.961864,9.531700,291.083740
134.3964233,0.610768,-1.486541,9.666406,9.799094,9.439589,292.336060
134.4154358,0.561715,-1.469193,9.582058,9.710298,9.322047,290.923309
134.4344482,0.497109,-1.499103,9.535398,9.665312,9.404688,288.345734
134.4534607,0.455234,-1.475175,9.400802,9.526723,9.325989,287.150055
134.4724731,0.405583,-1.491327,9.451650,9.577172,9.286582,285.214264
134.4914856,0.369093,-1.515255,9.707084,9.831567,9.127269,283.689789
134.5104980,0.402592,-1.490130,9.971490,10.090252,8.799376,285.118805
134.5295105,0.415753,-1.461416,10.144970,10.258119,8.517813,285.880341
134.5485382,0.457029,-1.436890,10.060623,10.172987,8.523690,287.644226
134.5675507,0.510868,-1.422533,9.649655,9.767314,8.902230,289.754486
134.5865631,0.563510,-1.469193,9.236296,9.369377,9.668431,290.984344
134.6055756,0.616750,-1.551746,9.065208,9.217716,10.436920,291.675629
134.6245880,0.606581,-1.647458,9.233903,9.399310,10.764793,290.213287
134.6436005,0.592224,-1.634896,9.661021,9.816259,10.203226,289.912384
134.6626129,0.559920,-1.546362,10.101301,10.234306,9.247285,289.904755
134.6816254,0.497707,-1.476970,10.332209,10.449100,8.578171,288.622711
134.7006378,0.448056,-1.426122,10.245468,10.353946,8.301085,287.441559
134.7196503,0.437288,-1.426122,9.891331,10.003173,8.575835,287.046967
134.7386627,0.466002,-1.452443,9.533604,9.654861,9.090229,287.788330
134.7576904,0.458824,-1.517648,9.313464,9.447454,9.661210,286.821411
134.7767029,0.471984,-1.561317,9.285947,9.428111,9.962493,286.820007
134.7957153,0.471984,-1.606780,9.423533,9.571180,10.076907,286.369904
134.8147278,0.444467,-1.599004,9.611370,9.753604,9.796833,285.534058
134.8337402,0.420539,-1.509273,9.795019,9.919534,9.087764,285.569794
134.8527527,0.433101,-1.439881,9.894321,10.007918,8.640929,286.740723
134.8717804,0.427717,-1.411167,9.910473,10.019571,8.462854,286.861755
134.8907928,0.467797,-1.400998,9.781859,9.892745,8.586638,288.464294
134.9098053,0.525823,-1.408176,9.576077,9.693333,8.920881,290.475983
134.9288177,0.595813,-1.459622,9.459426,9.589902,9.462133,292.205109
134.9478302,0.632902,-1.524228,9.478569,9.621181,9.877309,292.549591
134.9668427,0.646660,-1.590629,9.594621,9.747052,10.146254,292.123901
134.9858551,0.592822,-1.588236,9.723833,9.870504,9.889625,290.468506
135.0048676,0.524626,-1.553540,9.814760,9.950791,9.484709,288.659698
135.0238800,0.460020,-1.533799,9.819546,9.949253,9.261852,286.695129
135.0428925,0.419940,-1.493720,9.655040,9.778923,9.129723,285.702667
135.0619202,0.381655,-1.465604,9.538389,9.657873,9.021949,284.596130
135.0809326,0.370289,-1.462015,9.577870,9.695887,8.948631,284.212616
135.0999451,0.375673,-1.503889,9.766306,9.888556,9.018682,284.025513
135.1189575,0.356531,-1.537389,9.994821,10.118651,8.972925,283.056488
135.1379700,0.316451,-1.503291,10.124631,10.240516,8.627804,281.887512
135.1569824,0.323629,-1.514657,10.063614,10.182104,8.749474,282.060760
135.1759949,0.336192,-1.532603,9.831510,9.955927,9.067569,282.372437
135.1950073,0.351147,-1.520041,9.535996,9.662766,9.291195,283.007782
135.2140198,0.394218,-1.524228,9.330214,9.462112,9.577889,284.500885
135.2330475,0.449252,-1.564308,9.394820,9.534754,9.828253,286.023499
135.2520599,0.502493,-1.587638,9.672387,9.814692,9.768654,287.562744
135.2710724,0.538983,-1.529014,10.009177,10.139627,9.200562,289.417755
135.2900848,0.559920,-1.495514,10.258031,10.381583,8.848354,290.525909
135.3090973,0.607777,-1.506880,10.230514,10.358740,9.024475,291.965942
135.3281097,0.589233,-1.506880,9.977472,10.107811,9.211150,291.356903
135.3471375,0.528216,-1.514058,9.692128,9.823886,9.394442,289.232544
135.3661499,0.505484,-1.539183,9.538987,9.675581,9.638882,288.180725
135.3851624,0.450449,-1.585843,9.634102,9.774136,9.710352,285.856873
135.4041748,0.416949,-1.625923,9.914063,10.055154,9.609548,284.382904
135.4231873,0.340977,-1.602593,10.156934,10.288239,9.163731,282.011475
135.4421997,0.294317,-1.514058,10.192228,10.308274,8.605329,281.000519
135.4612122,0.331406,-1.448854,10.058230,10.167448,8.405577,282.884003
135.4802246,0.393619,-1.425524,9.882956,9.992991,8.510524,285.436035
135.4992371,0.445663,-1.443470,9.705289,9.822162,8.847532,287.157776
135.5182495,0.482154,-1.438685,9.647263,9.765857,8.938285,288.527802
135.5372620,0.494716,-1.512862,9.787243,9.915827,9.237122,288.108093
135.5562744,0.515055,-1.581656,9.960723,10.098660,9.480708,288.037476
135.5752869,0.522234,-1.588834,10.062417,10.200459,9.436777,288.195160
135.5943146,0.503689,-1.581058,10.083355,10.218977,9.345021,287.670715
135.6133270,0.495912,-1.589432,9.990633,10.128425,9.461760,287.328247
135.6323395,0.515055,-1.591825,9.806385,9.948084,9.682066,287.929626
135.6513519,0.519841,-1.538585,9.649655,9.785363,9.553330,288.668549
135.6703644,0.501296,-1.533799,9.665807,9.799574,9.477722,288.099091
135.6893768,0.489930,-1.567299,9.859028,9.994843,9.456211,287.359009
135.7084045,0.492921,-1.555933,10.029516,10.161451,9.242949,287.578278
135.7274170,0.468395,-1.492523,10.144970,10.264864,8.765646,287.423309
135.7464294,0.463011,-1.442274,10.176077,10.288200,8.466636,287.798126
135.7654419,0.471386,-1.411765,10.115658,10.224569,8.370249,288.464081
135.7844543,0.441476,-1.453640,9.963116,10.078276,8.669817,286.893738
135.8034668,0.471984,-1.505085,9.787841,9.914125,9.154784,287.411072
135.8224792,0.529412,-1.519442,9.678967,9.811799,9.438547,289.209625
135.8414917,0.559920,-1.529612,9.704690,9.840439,9.527946,290.105347
135.8605194,0.549751,-1.506880,9.868001,9.997518,9.232610,290.043365
135.8795319,0.477368,-1.545165,10.085149,10.213993,9.110245,287.168182
135.8985443,0.464208,-1.563111,10.160523,10.290532,9.117230,286.540192
135.9175568,0.429512,-1.496112,10.068997,10.188599,8.787669,286.017975
135.9365692,0.400798,-1.485345,9.961321,10.079425,8.779641,285.100769
135.9555817,0.375075,-1.521835,9.854840,9.978704,9.036985,283.845306
135.9745941,0.348754,-1.585843,9.828519,9.961742,9.380917,282.402893
135.9936066,0.305085,-1.625923,9.893126,10.030485,9.492995,280.627289
136.0126190,0.279960,-1.689931,10.072587,10.217204,9.651498,279.406403
136.0316315,0.205783,-1.708475,10.274780,10.417886,9.507686,276.868073
136.0506439,0.204586,-1.600798,10.319646,10.445070,8.888096,277.283081
136.0696716,0.195613,-1.521237,10.213763,10.328280,8.540057,277.327362
136.0886841,0.218345,-1.521237,9.997811,10.115239,8.738893,278.167938
136.1076965,0.273380,-1.518246,9.865009,9.984900,8.887786,280.207458
136.1267090,0.303290,-1.475175,9.915857,10.029574,8.636154,281.617889
136.1457214,0.282353,-1.455434,10.075578,10.184070,8.370694,280.978943
136.1647339,0.266800,-1.479363,10.247861,10.357526,8.345015,280.223267
136.1837616,0.291924,-1.545763,10.453644,10.571342,8.557793,280.694611
136.2027740,0.346361,-1.567897,10.512268,10.634192,8.684531,282.457031
136.2217865,0.366700,-1.524228,10.296914,10.415574,8.656872,283.527191
136.2407990,0.410369,-1.496112,9.955338,10.075491,8.857341,285.338440
136.2598114,0.424128,-1.586441,9.646665,9.785439,9.660864,284.967712
136.2788239,0.445663,-1.704886,9.485747,9.648039,10.523904,284.649506
136.2978363,0.381057,-1.682752,9.650852,9.803867,10.136148,282.759369
136.3168488,0.289532,-1.628316,10.088738,10.223399,9.309748,280.082397
136.3358612,0.192024,-1.623530,10.449456,10.576571,8.891985,276.745361
136.3548737,0.134596,-1.563111,10.544571,10.660647,8.462785,274.921478
136.3738861,0.095713,-1.469193,10.347761,10.451979,8.097860,273.727356
136.3929138,0.092722,-1.447658,10.000802,10.105461,8.253214,273.664764
136.4119263,0.118445,-1.543371,9.768100,9.889984,9.004532,274.388519
136.4309387,0.087936,-1.644467,9.669994,9.809220,9.664852,273.060913
136.4499512,-0.011964,-1.680360,9.745967,9.889773,9.782753,269.592072
136.4689636,-0.073579,-1.668396,9.918250,10.057864,9.557692,267.474792
136.4879761,-0.088534,-1.643869,10.022338,10.156643,9.327991,266.917175
136.5069885,-0.005982,-1.536790,10.116256,10.232321,8.637997,269.776978
136.5260010,0.124427,-1.484746,10.089336,10.198758,8.400505,274.790375
136.5450287,0.278166,-1.423729,9.930214,10.035613,8.311228,281.055084
136.5640411,0.438485,-1.356730,9.942777,10.044491,8.160773,287.910431
